"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"CD14+ Monocytes","CD14+ Monocytes","HLA-DPB1","CD4",0.0452526587014765,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","CD14+ Monocytes","HLA-DPB1","CD4",0.0709906347772433,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","CD14+ Monocytes","HLA-DPB1","CD4",0.111474737682952,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythrocytes","CD14+ Monocytes","HLA-DPB1","CD4",0.0412704777098899,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","CD14+ Monocytes","HLA-DPB1","CD4",0.0265757752055988,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","CD14+ Monocytes","HLA-DPB1","CD4",0.0548570966502013,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","CD14+ Monocytes","HLA-DPB1","CD4",0.032277714794997,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","CD14+ Monocytes","HLA-DPB1","CD4",0.0549733889083666,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","CD14+ Monocytes","HLA-DPB1","CD4",0.0553631979924464,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","CD14+ Monocytes","HLA-DPB1","CD4",0.0156763561054918,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","CD14+ Monocytes","HLA-DPB1","CD4",0.017926452085079,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","CD14+ Monocytes","HLA-DPB1","CD4",0.0380903356084004,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","CD14+ Monocytes","HLA-DPB1","CD4",0.0613169274847276,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","CD16+ Monocytes","HLA-DPB1","CD4",0.0696063008755599,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD8+ T cells","CD16+ Monocytes","HLA-DPB1","CD4",0.0167669445765523,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","CD16+ Monocytes","HLA-DPB1","CD4",0.0533705406931529,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","CD16+ Monocytes","HLA-DPB1","CD4",0.043808823395532,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","CD16+ Monocytes","HLA-DPB1","CD4",0.0687847645568976,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","CD16+ Monocytes","HLA-DPB1","CD4",0.108157370746463,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythrocytes","CD16+ Monocytes","HLA-DPB1","CD4",0.0399483819719852,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","CD16+ Monocytes","HLA-DPB1","CD4",0.0257117981474881,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","CD16+ Monocytes","HLA-DPB1","CD4",0.0531238721821029,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","CD16+ Monocytes","HLA-DPB1","CD4",0.0312343159493423,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","CD16+ Monocytes","HLA-DPB1","CD4",0.053236697115637,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","CD16+ Monocytes","HLA-DPB1","CD4",0.0536148902025006,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","CD16+ Monocytes","HLA-DPB1","CD4",0.0151611997095572,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","CD16+ Monocytes","HLA-DPB1","CD4",0.0173386555220752,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","CD16+ Monocytes","HLA-DPB1","CD4",0.0368661979748082,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","CD16+ Monocytes","HLA-DPB1","CD4",0.0593924285260225,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.166596811341728,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD8+ T cells","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.0435789073049922,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.130921330681525,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.109066612540703,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.164833341759024,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.244735384461926,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythrocytes","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.100057387505543,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.0658692060316398,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.130365597837062,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.0793147855409304,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.130619839472214,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.131471424155632,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.0395085992368921,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.0450229763720875,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.0927857576978602,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Monocyte-derived dendritic cells","HLA-DPB1","CD4",0.144359019398914,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.20627271730291,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD8+ T cells","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.0559233770433741,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.163770526370093,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.137298583261672,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.204192167388425,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.296402022925371,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythrocytes","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.126287876108284,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.0839734073032381,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.16310152429639,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.100716070309157,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.163407611994773,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.164432528275899,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.0507612784126749,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.0577518031355876,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.117358549246646,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Plasmacytoid dendritic cells","HLA-DPB1","CD4",0.179881978638862,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","CD14+ Monocytes","HLA-DQA1","CD4",0.0678306642292138,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","CD14+ Monocytes","HLA-DQA1","CD4",0.011222271694656,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","CD14+ Monocytes","HLA-DQA1","CD4",0.0117790803688639,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","CD14+ Monocytes","HLA-DQA1","CD4",0.0142224968893906,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","CD14+ Monocytes","HLA-DQA1","CD4",0.109959642504763,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","CD14+ Monocytes","HLA-DQA1","CD4",0.0121947811191305,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","CD14+ Monocytes","HLA-DQA1","CD4",0.0526220107182726,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","CD14+ Monocytes","HLA-DQA1","CD4",0.0104021779498998,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","CD14+ Monocytes","HLA-DQA1","CD4",0.040880372668453,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","CD16+ Monocytes","HLA-DQA1","CD4",0.0657160371494901,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","CD16+ Monocytes","HLA-DQA1","CD4",0.0108518717289465,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","CD16+ Monocytes","HLA-DQA1","CD4",0.0113905142015742,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","CD16+ Monocytes","HLA-DQA1","CD4",0.01375444960516,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","CD16+ Monocytes","HLA-DQA1","CD4",0.106681949652832,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","CD16+ Monocytes","HLA-DQA1","CD4",0.0117926655319535,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","CD16+ Monocytes","HLA-DQA1","CD4",0.0509555971376169,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","CD16+ Monocytes","HLA-DQA1","CD4",0.0100585704738699,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","CD16+ Monocytes","HLA-DQA1","CD4",0.0395702581118502,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.158207558147612,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.0284790323804959,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.0298661971067744,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.0359251544740374,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.241902194055812,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.0309002589463978,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.125462397885511,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.0264315710835055,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Monocyte-derived dendritic cells","HLA-DQA1","CD4",0.0991690832745876,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.196356250644526,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.0367103804892366,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.0384825987385629,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.0462063104505424,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.293202909236977,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.0398027477601879,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.157189638963848,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.0340919039826177,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.125199096016959,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","CD14+ Monocytes","HLA-DMA","CD4",0.050541023333842,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","CD14+ Monocytes","HLA-DMA","CD4",0.0476878646024888,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","CD14+ Monocytes","HLA-DMA","CD4",0.0371742509972735,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","CD14+ Monocytes","HLA-DMA","CD4",0.0144753757941101,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","CD14+ Monocytes","HLA-DMA","CD4",0.108959372129762,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","CD14+ Monocytes","HLA-DMA","CD4",0.00874426015645048,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","CD14+ Monocytes","HLA-DMA","CD4",0.0489632108576756,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","CD14+ Monocytes","HLA-DMA","CD4",0.0108574207930592,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","CD14+ Monocytes","HLA-DMA","CD4",0.0372312942565385,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","CD14+ Monocytes","HLA-DMA","CD4",0.0517938120491475,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","CD14+ Monocytes","HLA-DMA","CD4",0.013262289624882,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","CD14+ Monocytes","HLA-DMA","CD4",0.0579027663511476,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","CD16+ Monocytes","HLA-DMA","CD4",0.0489371055804025,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","CD16+ Monocytes","HLA-DMA","CD4",0.0461700887516836,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","CD16+ Monocytes","HLA-DMA","CD4",0.0359784530783628,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","CD16+ Monocytes","HLA-DMA","CD4",0.0139991247146187,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","CD16+ Monocytes","HLA-DMA","CD4",0.10570795428234,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","CD16+ Monocytes","HLA-DMA","CD4",0.00845494955611537,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","CD16+ Monocytes","HLA-DMA","CD4",0.0474068648262013,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","CD16+ Monocytes","HLA-DMA","CD4",0.0104989351551908,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","CD16+ Monocytes","HLA-DMA","CD4",0.0360337300782241,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","CD16+ Monocytes","HLA-DMA","CD4",0.0501522371378078,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","CD16+ Monocytes","HLA-DMA","CD4",0.0128254306199185,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","CD16+ Monocytes","HLA-DMA","CD4",0.0560790227710684,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.120868373550152,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.114523951285782,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.0906782362815269,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD16+ Monocytes","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.0365496039107753,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DC","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.240025361675733,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.0222763695896121,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.117366446062822,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.0275687840967542,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.090809637087041,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.123637402705064,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.0335495965208443,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Monocyte-derived dendritic cells","HLA-DMA","CD4",0.136995851433742,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"B","Plasmacytoid dendritic cells","HLA-DMA","CD4",0.151635300903025,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Plasmacytoid dendritic cells","HLA-DMA","CD4",0.143940330772393,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","Plasmacytoid dendritic cells","HLA-DMA","CD4",0.114763490812448,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
